,code,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,"label3_('000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81])"
1676,002788,0.25,2.16,3237.92,1.24,7.5028,2599.9696,20.2855,1.0632,84.6501,2.1316,42.2218,0.5788,155.4941,60.3275,54.3398,14.6264,50.946999999999996,38.8889,8.0329,1.2388,0.9258,8.6073,267.702,28.8245,71.1755,-0.2072,-0.0966,-14.9544,-0.1357,-14.1828,-1
1677,603387,0.5,5.65,6653.62,46.33,82.5401,143.5981,1.0805,4.0628,22.1522,0.3658,246.0361,0.1329,677.2009,55.2843,62.9981,216.9169,196.273,21.9512,218.0597,9.8252,9.1631,241.0368,-19242.015,91.0788,8.9212,0.1613,0.0173,0.348,0.1945,20.5101,1
1678,002557,0.17,2.7,8386.18,8.16,28.9327,1026.8911,2.0254,5.6128,16.0348,0.7307,123.1696,0.3421,263.08099999999996,28.4421,11.356,3.4819999999999998,15.7468,13.3333,3.9589999999999996,1.9955,1.3887,20.2985,3985.4938,67.0932,32.9068,0.0711,0.0152,0.8474,0.0463,4.7677,0
1679,000983,0.16,2.81,51340.23,7.03,31.2284,7299.418000000001,2.3163,2.4398,36.8883,1.5177,59.3003,0.42700000000000005,210.7728,5.5965,11.2255,9.4261,5.5247,10.4407,9.0979,0.7476,0.607,24.9551,560.8698,37.2706,62.7294,0.2697,0.0334,3.2924,0.0533,8.3346,0
1680,300316,0.14,3.72,13542.89,23.94,39.3725,565.5782,0.5742,0.7043,127.7865,0.3218,279.6768,0.1235,728.7449,53.2463,129.9625,9.3087,40.4885,126.9044,10.6726,2.0459,1.5462,25.4361,39115.297,63.0603,36.9397,-0.2522,-0.0235,-1.075,-0.0635,-6.5575,-1
1681,002305,0.01,0.21,963.29,3.2,26.8608,300.5504,0.1733,1.8705,48.1155,0.013000000000000001,6923.0769,0.0135,6666.6667,-21.5072,35252.0618,0.5987,7.2037,93.1034,-0.5445,2.0546,0.4726,26.185,-293.5132,21.2622,78.7378,-0.0175,-0.0002,-0.1272,-0.0003,-0.0484,0
1682,001979,0.73,8.11,577804.9,63.05,49.4488,9163.1249,1.1592,35.4837,2.5364,0.0264,3409.0909,0.0305,2950.8197,32.0384,135.4146,25.316,37.8018,170.3704,27.3055,1.7669,0.7165,25.2425,-5329.5395,27.8523,72.1477,-0.9988,-0.0254,-1.5709,-0.0352,-5.1557,0
1684,002032,0.55,8.03,45244.32,9.25,31.0678,4887.0025,5.9504,3.4891,25.7946,1.6980000000000002,53.0035,0.6399,140.64700000000002,23.8295,23.2859,13.5683,16.5247,-4.8193,14.0125,2.1758,1.6627,26.8112,-379341.3844,61.5338,38.4662,0.0902,0.0485,0.9744,0.126,12.6861,1
1686,002674,0.03,0.4,940.55,2.79,9.4416,335.9221,1.1116,1.8246,49.3259,0.4636,194.1329,0.1686,533.8078,-19.9945,-16.7067,-0.0996,-2.0502,-16.8449,-0.0996,5.6787,3.7691,291.7294,-48.9095,86.4547,13.5453,0.1405,0.0173,5.0178,0.1276,13.1514,0
1688,000635,0.12,1.07,3717.28,9.29,20.0122,399.8588,1.3192,12755.868999999999,0.0071,1.3051,68.9602,0.2802,321.1991,-18.2721,-26.3755,2.5164,3.3645,-26.3473,2.5164,3.2687,2.6609,29.3199,-3110.5376,86.3792,13.6208,0.1855,0.0212,1.995,0.1557,16.3826,-1
1689,002064,0.07,3.19,11037.9,11.03,23.5137,999.9017,0.5963,2.0286,44.3656,1.0846,82.9799,0.4085,220.3182,2.3111,12.1952,12.7274,3.2397,16.6667,12.7274,1.6867,1.1396,16.4997,798.0443,63.5922,36.4078,0.0583,0.0106,0.5277,0.028999999999999998,4.0087,0
1690,000666,0.19,1.75,13434.07,10.96,49.042,1225.1036,1.7398,1.1503,78.2405,0.7011,128.3697,0.0635,1417.3228,2.1805,-35.6947,21.1513,7.9308,-50.8374,9.6087,1.6682,1.5923,76.6468,579.5681,53.0894,46.9106,-0.9508,-0.0312,-3.1437,-0.0664,-9.5828,0
1691,000725,0.06,2.35,201869.26,9.36,20.7693,21566.813,0.6197,1.4581,61.7242,1.7419,51.6677,0.2201,408.905,-1.3185,-25.646,10.270999999999999,22.9179,-15.942,6.9614,1.9412,1.7261,109.1575,737.7111,40.4989,59.5011,0.3338,0.0274,3.7164,0.046,14.5228,-1
1693,002128,0.46,6.67,75001.14,32.57,55.1443,2302.5655,1.4088,0.8544,105.3371,3.1175,28.8693,0.3733,241.093,6.1332,6.8634,13.3898,6.5593,6.9767,13.367,1.8592,1.7646,42.7327,4690.6993,74.9501,25.0499,-0.0707,-0.0104,-0.215,-0.0414,-4.5409,0
1694,300462,0.2,4.58,2759.12,33.84,44.56399999999999,81.5287,0.5918,0.4254,211.5656,0.2157,417.2462,0.1131,795.7560000000001,15.9689,486.6592,10.3926,8.8425,566.6667,10.4748,3.5938,2.5641,133.0965,-21480.2839,74.7156,25.2844,0.1249,0.0123,0.3798,0.0488,5.1659,0
1696,002811,0.11,1.47,1937.84,4.27,15.7658,453.3962,2.5188,0.3068,293.3507,8.5192,10.5644,0.2063,436.2579,21.5143,16.3159,6.1505,6.8513,22.2222,6.1522,1.7036,1.6646,34.8415,764.0127,52.0356,47.9644,0.0952,0.017,2.2285,0.0354,3.6222,0
1698,300527,0.02,0.37,746.4,2.29,14.4193,325.42400000000004,0.6698,2.3399,38.4632,0.5002,179.928,0.1385,649.8195,-6.3214,75.869,11.3617,-9.3219,71.1111,11.3617,2.5217,1.9339,153.8963,-4278.9849,67.7049,32.2951,-0.7323,-0.0808,-31.9279,-0.2501,-26.6106,-1
1699,002863,0.06,1.57,1433.85,2.39,18.8787,599.7458,2.7076,1.2959,69.4498,0.6003,149.925,0.3009,299.1027,14.231,1.3513,52.4629,24.127,-33.3333,52.9006,0.7244,0.4083,8.0166,155.5072,23.9275,76.0725,-0.1988,-0.0305,-8.3443,-0.0401,-4.276,-1
1701,002615,0.03,1.47,1197.49,3.05,28.5888,391.9838,0.9551,2.3092,38.9745,0.8889,101.2487,0.5091,176.7826,2.7823,-69.0574,3.58,19.743,-76.9231,3.6604,1.1733,0.6865,29.1062,311.2575,49.1479,50.8521,0.0027,0.0006,0.0978,0.0013,0.163,0
1703,002326,0.1,3.18,8575.07,13.94,30.1299,614.8485,0.7476,1.0094,89.1619,0.6415,140.2962,0.2755,326.6788,16.7082,-48.156000000000006,6.9288,6.9073,-48.5149,4.676,0.9524,0.6518,18.3182,317.8033,49.4358,50.5642,0.0001,0.0,0.0004,0.0,0.0015,0
1705,002358,0.09,1.64,8079.6,15.08,30.2148,535.5756,0.5760000000000001,0.2088,431.0345,0.5234,171.9526,0.0781,1152.3688,21.0978,38.859,8.2485,18.3161,50.0,8.4617,1.89,1.6875,24.8412,631.1062,57.2328,42.7672,-0.4884,-0.0301,-3.2972,-0.0703,-7.1923,0
1706,603817,0.05,1.7,2428.69,27.41,50.1766,88.5743,0.1968,0.9069,99.2392,9.1011,9.8889,0.34299999999999997,262.3907,3.5324,8.4455,8.2928,18.8714,-9.5477,5.2402,0.7609999999999999,0.7488,43.3158,1011.696,65.902,34.098,0.3602,0.0142,1.3138,0.0416,8.297,0
1707,600529,0.27,2.52,8306.65,12.89,31.7072,644.4034,2.1228,1.5281,58.8967,0.8301,108.4207,0.23399999999999999,384.6154,12.1538,28.2292,7.2316,5.3731,28.5714,7.2316,3.2415,2.6362,83.4784,669.0444,79.0747,20.9253,0.0575,0.0088,0.446,0.042,4.3546,0
1708,603659,0.3,4.9,12833.11,22.39,36.5527,573.0989,1.3244,0.7792,115.5031,0.28600000000000003,314.6853,0.155,580.6452,41.7983,62.4673,149.2507,132.3802,36.3636,139.0778,2.4421,1.5909,39.0982,2800.6925,55.6462,44.3538,0.0241,0.0029,0.1068,0.0065,0.8697,1
1709,002344,0.09,1.57,11570.16,28.67,53.707,403.423,0.3144,27.8855,3.2275,0.3114,289.0173,0.1958,459.6527,5.4143,26.2232,3.3416,-13.3039,28.5714,3.6733,0.8647,0.5913,39.1648,-2300.6531,71.7743,28.2257,0.2374,0.0091,0.8572,0.0324,4.0128,0
1711,300082,0.05,1.06,3049.66,2.48,8.3445,1228.2866,1.8045,2.5343,35.5128,2.386,37.72,0.4108,219.0847,19.0396,27.1859,10.1881,14.8443,18.4211,7.5355,1.1809,0.9667,33.8413,1148.0028,51.7789,48.2211,-0.2147,-0.0429,-8.1095,-0.08900000000000001,-10.5376,-1
1713,600888,0.05,1.37,4504.11,2.55,9.5538,1763.7613,2.1158,3.2766,27.4675,1.4615,61.5806,0.3735,240.9639,84.4171,35.0969,6.0751,12.970999999999998,1.8868,5.1189,1.4971,1.1552,52.6082,168.1259,33.449,66.551,0.1044,0.0175,4.0431,0.0263,5.6446,0
1714,002087,0.06,1.6,5242.82,4.03,16.0974,1300.6348,1.5923,2.0489,43.926,0.5263,171.0051,0.2615,344.1683,16.2457,124.3632,12.0449,4.8389999999999995,128.4698,11.0535,1.6173,0.9585,29.1718,201.5272,37.9361,62.0639,0.1529,0.0226,3.8611,0.0365,6.7073,0
1715,002424,0.11,4.26,14892.02,21.9,58.4655,679.954,0.4818,0.6212,144.8809,0.3377,266.5087,0.1846,487.5406,11.6716,9.32,13.6352,13.2033,10.0,13.6444,2.9262,2.2599,45.5422,8908.1243,73.5486,26.4514,-0.5494,-0.0759,-2.4604,-0.287,-29.4097,0
1716,600570,0.09,1.85,5735.45,10.76,94.4624,532.6987,0.8622,2.3708,37.9619,0.7783,115.6366,0.1965,458.0153,20.2875,33.5524,31.4343,30.6073,28.5714,27.3574,1.2209999999999999,1.2055,23.1992,14169.5352,61.051,38.949,-0.9952,-0.0948,-9.6688,-0.2435,-26.6092,0
1717,002456,0.11,3.19,29538.37,3.9,15.1518,7558.3274,2.7844,1.0013,89.8832,0.8022,112.1915,0.4114,218.7652,22.0553,54.8791,15.1284,29.7901,-37.2862,14.1569,1.0814,0.5984,6.9601,376.0417,29.0627,70.9373,-0.1082,-0.0251,-2.7719,-0.0353,-4.7557,0
1718,002783,0.05,0.73,1023.32,3.29,28.0145,310.8432,1.4896,1.5304,58.8082,1.6261,55.3471,0.2786,323.0438,34.1546,-29.1873,6.03,36.8399,-77.2727,2.7323,1.6003,1.3957,74.9041,360.9403,57.6343,42.3657,0.0637,0.0067,1.45,0.0158,2.6421,-1
1719,002585,0.06,0.87,6491.99,8.64,17.4385,750.689,0.6492,0.7955,113.1364,0.5156,174.5539,0.1504,598.4043,24.5375,50.2602,1.3184,4.1211,-6.5,1.3184,5.2366,3.8446,46.754,-3438.4168,81.0491,18.9509,-0.0555,-0.0045,-0.6419,-0.0239,-4.4104,0
1720,002601,0.29,4.53,59787.62,23.46,41.3146,2547.8506,1.2538,2.0617,43.6533,0.9704,92.7453,0.3751,239.93599999999998,8.406,2.2296,7.2335,12.4516,0.0,7.9079999999999995,1.1369,0.8714,32.7661,1417.3756,67.0766,32.9234,-0.2215,-0.0265,-0.9109999999999999,-0.0804,-9.8671,0
1721,002296,0.01,0.22,307.3,4.05,50.5092,75.8143,0.2012,0.1397,644.2377,0.1916,469.7286,0.047,1914.8936,10.0705,-57.8093,-9.8005,-5.8677,-61.8605,-10.29,3.1674,2.7517,84.8033,300.4167,69.5767,30.4233,-0.64,-0.0238,-13.7556,-0.0784,-10.1927,0
1722,002317,0.15,3.25,12238.13,20.48,58.8399,597.4417,0.7335,1.3224,68.0581,0.8838,101.833,0.2327,386.7641,36.7151,10.4273,8.9048,18.9501,7.1429,9.1678,2.6653,2.3774,91.8396,47251.7855,75.2373,24.7627,-0.0807,-0.0094,-0.3956,-0.038,-4.828,0
1723,600841,0.05,1.22,4435.82,4.06,14.3227,1092.1643,1.2601,1.8133,49.6333,2.4809,36.2772,0.2235,402.6846,37.9476,49.396,3.0371,16.5559,47.0588,3.0676,1.6278,1.5139,68.8394,881.1426,53.4381,46.5619,0.0083,0.0013,0.2056,0.0028,0.2964,1
1724,002737,0.5,4.78,14649.9,13.42,59.8054,1090.8894,3.7359,3.7585,23.9457,0.525,171.4286,0.4007,224.6069,30.5844,40.8652,12.2993,5.8239,48.9608,15.2418,2.835,1.9569999999999999,110.2545,95600.6721,70.884,29.116,0.1484,0.0349,1.0637,0.12,16.2787,-1
1725,002746,0.17,1.44,3082.3,6.81,7.0056,452.4728,2.4882,15.5533,5.7866,1.3449,66.9195,0.2842,316.6784,-2.8058,98.4316,4.4278,7.9828,88.8889,3.8789999999999996,2.9637,2.325,72.9349,33955.8646,79.5702,20.4298,-0.006,-0.001,-0.0854,-0.0049,-0.4891,-1
1727,300498,0.27,4.2,140838.65,10.7,18.4066,13154.0315,2.5197,61.4513,1.4646,0.9219,97.6245,0.6753,133.2741,2.745,0.8617,7.3104,16.772000000000002,-20.319000000000003,7.8173,1.8874,0.7174,11.7371,-111998.7083,70.3172,29.6828,0.0247,0.0065,0.2191,0.0218,3.1827,0
1729,002534,0.11,2.55,7690.88,10.9,24.1843,705.1165,0.9535,0.496,181.4516,0.6995,128.6633,0.1284,700.9346,-32.498000000000005,-23.5209,11.5808,8.4513,-31.25,13.1374,1.4355,1.2424,22.0108,756.2093,41.3011,58.6989,0.0617,0.0054,0.5325,0.0092,1.1523,0
1730,300240,0.04,1.33,1425.54,1.74,10.78,819.2311,2.241,1.6847,53.422,14.0698,6.3967,0.5901,152.5165,30.1782,-27.6845,3.3826,9.6306,0.0,5.7006,1.4612,1.3905,53.8307,194.1187,55.1768,44.8232,0.0257,0.0093,1.7124,0.0207,2.2083,-1
1732,002282,0.04,0.76,1498.51,6.3,30.2205,237.5841,0.5427,0.6688,134.5694,0.5642,159.5179,0.2333,385.7694,95.7186,261.7159,157.1833,145.1312,300.0,157.1833,2.6135,1.8833,85.2934,287.9593,82.5298,17.4702,-0.1364,-0.0128,-2.1628,-0.0735,-7.7008,0
1733,600381,0.07,1.86,4337.1,43.41,22.9142,99.9055,0.1583,0.8511,105.7455,0.1971,456.621,0.0546,1648.3516,-16.1072,14.5048,15.564,11.9728,24.6377,15.5665,30.2271,23.9707,451.6958,2445.685,94.6683,5.3317,-0.1672,-0.0067,-0.3844,-0.1257,-27.2794,0
1734,603628,0.01,0.06,273.38,1.99,32.3381,136.8743,0.4999,0.261,344.8276,0.2,450.0,0.0875,1028.5714,26.4438,-62.5557,3.1293,32.4337,-75.0,2.54,1.4366,0.9815,25.4293,143.9946,43.0939,56.9061,-0.4085,-0.0249,-11.2944,-0.0437,-5.3379,0
1735,600051,0.01,0.12,287.77,0.38,11.5953,744.0007,2.3932,3.6833,24.4346,0.1976,455.4656,0.1628,552.8256,43.6361,-14.763,23.7775,-19.345,-67.0213,22.1687,1.3121,0.3608,20.1764,172.9385,38.7635,61.2365,-0.1154,-0.0125,-9.7391,-0.0205,-2.4214,-1
1736,300325,0.02,1.14,1685.65,2.86,16.3754,587.8974,0.5816,0.4981,180.6866,1.1466,78.4929,0.1927,467.0472,58.8213,178.8589,15.4948,32.6426,100.0,-0.486,1.2703,1.093,36.4282,271.8323,39.1045,60.8955,-0.1582,-0.0206,-3.5035,-0.0338,-3.8495,-1
1737,300035,0.05,2.49,2830.75,26.81,34.6341,105.5558,0.2037,0.3491,257.8058,0.3491,257.8058,0.136,661.7647,87.6838,161.2349,3.1431,21.5946,22.1477,3.1430000000000002,1.4678,1.0565,18.5285,443.045,64.7259,35.2741,-0.2752,-0.0164,-1.0261,-0.0464,-5.3386,0
1739,600857,0.05,6.54,1122.44,4.14,13.3952,270.9498,1.2078,69.6145,1.2928,4.3244,20.8121,0.5866,153.4265,4.4646,9.5834,-72.5705,1.6935,8.6957,-72.5705,3.3556,2.9087,53.712,3626.606,21.8488,78.1512,-0.113,-0.0377,-2.7274,-0.0483,-22.4729,0
1740,002057,0.14,2.78,3527.84,11.83,25.296,298.1913,1.1624,0.9614,93.6135,1.3872,64.8789,0.2682,335.5705,180.3489,290.3789,132.5209,144.944,180.0,132.4505,4.6999,3.9541,104.6274,4461.5366,76.9704,23.0296,-0.2485,-0.0444,-2.0929,-0.1927,-31.0718,-1
1741,603050,0.03,0.48,469.44,4.15,35.7252,113.089,0.7067,0.2279,394.91,0.2006,448.654,0.0861,1045.2962,-9.851,5.0589,57.4829,51.2982,-28.8889,57.3231,1.8277,1.2766,33.4067,-1389.7507,57.6508,42.3492,-0.0385,-0.0025,-0.9271,-0.006,-0.6169,0
1743,002442,0.07,2.77,3189.72,4.68,19.386,680.16,1.4169999999999998,1.1388,79.0306,1.5235,59.0745,0.4355,206.65900000000002,25.469,83.7245,5.6036,-2.2606,83.7017,5.6036,0.9415,0.724,16.3605,282.7733,42.6951,57.3049,0.2539,0.0633,5.415,0.1104,11.2322,0
1744,600589,0.05,1.06,3268.5,9.13,24.1273,357.7993,0.5072,0.6103,147.4685,0.4506,199.7337,0.1228,732.8989999999999,14.4155,12.2976,3.0488,-3.1741,12.1951,3.2729,1.4574,1.1156,58.4661,296.8417,60.3145,39.6855,-0.2636,-0.0183,-2.8857,-0.0461,-5.3857,0
1745,002137,0.06,1.88,3226.92,12.48,16.9324,258.4282,0.446,0.9926,90.671,3.3058,27.2249,0.2291,392.8416,39.7612,82.2603,6.0791,10.6549,97.1831,5.8646,3.5048,3.2768,48.7502,8131.2514,84.0826,15.9174,-0.0461,-0.0057,-0.3769,-0.0357,-3.6049,-1
1746,600606,0.29,5.43,348997.8,4.66,14.5487,74751.8767,6.1432,1.7496,51.4403,0.125,720.0,0.0968,929.7521,27.2096,36.1529,20.8885,14.8823,31.8182,11.7569,1.3267,0.4656,11.1771,1661.9863,11.3264,88.6736,0.0614,0.0053,1.1195,0.006,0.7787,0
1747,000028,0.68,3.07,29273.17,2.85,10.9028,10256.5667,23.9568,1.1752,76.5827,2.3098,38.9644,0.54,166.6667,0.3336,6.0423,11.3839,10.4164,6.25,11.0813,1.4875,1.1751,24.6731,1818.7211,43.1666,56.8334,-0.0843,-0.0364,-2.7641,-0.064,-6.54,0
1748,002233,0.31,4.44,37159.42,30.32,43.8929,1225.4855,1.0278,12.9974,6.9245,1.3543,66.455,0.2414,372.8252,34.8988,173.4119,84.5446,50.8669,105.336,84.6613,4.067,3.6378,86.7924,-13021.3074,86.4443,13.5557,0.1925,0.0238,0.6348,0.1759,18.5094,0
1749,002861,0.04,0.5,519.44,3.18,23.9705,162.9289,1.3278,0.8481,106.1196,1.0036,89.6772,0.1873,480.5125,16.8389,-70.3947,80.3033,69.9464,-76.4706,81.0021,6.8308,5.7308,304.3171,207.8844,88.6418,11.3582,0.0147,0.002,0.5427,0.0178,1.9001,0
1751,600547,0.19,2.1,34679.49,2.44,8.5443,14166.3165,7.6281,99.2763,0.9066,3.9283,22.9107,2.0379,44.1631,41.5758,13.2624,5.1759,42.1878,5.5556,5.1697,0.5974,0.299,22.3858,413.83,41.6763,58.3237,0.0125,0.0042,0.47200000000000003,0.0072,1.5078,0
1752,002516,0.05,1.72,7058.56,16.81,31.1643,419.89,0.2794,0.7037,127.8954,1.2693,70.9052,0.1495,602.0067,-21.6055,-0.7288,10.6608,-29.5189,-1.2605,11.2823,4.4577,4.0801,92.3374,-7498.9351,86.9599,13.0401,0.0562,0.0049,0.3349,0.0377,3.8161,-1
1753,002265,0.01,0.36,349.71,1.57,17.9041,221.3576,0.6948,1.0389,86.6301,0.6602,136.3223,0.2592,347.2222,-7.912000000000001,-57.8167,1.5776,0.938,-57.9151,2.3957,2.2229,1.5991,53.6874,742.8206,64.0732,35.9268,0.2876,0.0417,19.0425,0.1161,15.4144,-1
1755,002056,0.06,2.27,10455.75,7.47,22.831,1398.3032,0.8507,1.3599,66.1813,1.4833,60.6755,0.3565,252.4544,13.4607,67.6527,15.7604,22.0019,-25.0,15.794,2.3806,1.9405,63.6066,5655.1676,72.1162,27.8838,0.0573,0.0123,0.7674,0.0442,4.8905,-1
1757,002409,0.05,1.1,1715.06,5.56,24.8266,308.1455,0.8962,1.5838,56.8254,1.1493,78.3085,0.4445,202.4747,5.7481,-28.8422,1.8547,-7.2938,-27.7858,1.439,2.8674,2.0116,107.6135,514.6462,84.6221,15.3779,0.2875,0.0476,5.2368,0.3095,33.4638,-1
1758,300131,0.03,1.94,3693.15,1.49,6.0249,2472.8074,2.312,1.4712,61.1746,2.5232,35.669000000000004,0.604,149.0066,101.631,62.038000000000004,6.2138,40.1985,11.6505,0.8828,1.4264,1.1087,25.9043,327.2228,39.0479,60.9521,0.0238,0.0109,1.0246,0.0178,1.9747,0
1759,000862,0.02,0.5,1309.26,4.9,41.1247,267.0452,0.3781,0.2932,306.9577,1.689,53.286,0.1636,550.1222,8.8177,443.9457,-6.5692,-7.2693,386.8421,-6.415,1.3087,1.2315,13.1696,122.0787,30.046,69.954,0.1667,0.0049,2.9054,0.006999999999999999,3.5033,0
1760,002013,0.01,0.15,1287.51,0.66,19.63,1948.354,0.8098,0.4276,210.4771,0.405,222.2222,0.1438,625.8693,18.8578,493.8408,21.1225,10.4212,58.8235,13.8635,1.4388,1.01,24.7305,270.7786,48.3847,51.6153,-0.2418,-0.0215,-14.5665,-0.0416,-5.0709,-1
1761,002687,0.03,1.1,1117.33,6.0,46.7474,185.9201,0.5239,0.8565,105.0788,0.4444,202.5203,0.2662,338.0917,23.8386,37.0991,-1.8827,1.6701,50.0,1.8072,2.3818,1.5405,50.9536,-6804.6011,77.1074,22.8926,-0.6679999999999999,-0.0904,-9.5132,-0.395,-44.4294,0
