,code,name,weight,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,label3_1,label3_2,label3_3
108,601933,永辉超市,0.32,0.08,3.87,74789.06,3.98,22.7892,18767.1827,1.9609,21.2958,4.2262,2.7266,33.0081,0.958,93.9457,22.9717,-10.0025,-2.477,9.1008,0.0,-3.2194,1.4691,1.0756,43.8829,3041.2618,60.1856,39.8144,0.0809,0.0466,2.325,0.11699999999999999,11.8423,1,1,1
109,601985,中国核电,0.26,0.08,2.76,121873.01,14.76,44.8567,8255.27,0.5303,2.2937,39.2379,0.2922,308.0082,0.2332,385.9348,3.6241,0.5429,8.3984,8.9528,0.0,6.1459,0.9398,0.5388,28.875,351.2816,25.8604,74.1396,0.5603,0.0149,2.1191,0.0201,11.5371,1,0,0
110,601989,中国重工,0.41,0.01,0.36,27431.26,4.48,8.2168,6115.1584,0.2672,0.6215,144.8109,0.1271,708.1039,0.0433,2078.5219,-41.9313,20.6502,44.6267,6.8046,-13.3333,47.6138,1.5707,1.075,79.7341,32.9331,41.5684,58.4316,-0.0322,-0.001,-0.7627,-0.0017,-0.214,1,1,1
112,603259,药明康德,0.08,0.31,4.51,29065.76,13.57,39.1019,2141.7644,2.2838,1.2981,69.3321,1.7406,51.7063,0.4009,224.4949,21.1275,-15.4797,9.3707,21.9828,-13.8889,11.9885,1.238,1.0549,41.1149,364.5817,55.6034,44.3966,-0.0148,-0.0025,-0.1042,-0.0056,-0.7521,-1,-1,-1
113,603260,合盛硅业,0.03,0.94,11.0,63011.69,28.06,43.6946,2245.4985,3.3514,6.9451,12.9588,0.909,99.0099,0.4611,195.1854,55.25,130.4377,104.9385,76.3145,108.8889,107.4175,0.7536,0.5117,24.2722,1329.1355,40.3049,59.6951,-0.0689,-0.0102,-0.2421,-0.0171,-2.2338,-1,0,0
114,603288,海天味业,0.59,0.45,9.73,120277.08,25.62,46.7025,4694.4229,1.7378,1299.1231,0.0693,3.0442,29.5644,0.3971,226.6432,17.0379,23.3219,17.8654,23.7773,25.0,17.867,3.6141,3.4302,176.6679,-4644.0217,79.1563,20.8437,0.0967,0.0277,0.3773,0.133,13.8489,-1,-1,0
115,603799,华友钴业,0.16,1.44,13.31,85052.22,24.79,35.1137,3430.7159,5.7885,2.0701,43.4762,0.4331,207.8042,0.2828,318.2461,96.3577,242.3685,47.2959,76.6153,242.8571,46.8443,1.198,0.7164,26.0171,2148.2929,34.9112,65.0888,-0.0469,-0.0083,-0.1891,-0.0127,-1.4239,1,1,0
116,603833,欧派家居,0.11,0.18,1.17,7355.58,3.85,33.9091,1906.2315,4.5322,13.1282,6.8555,1.6568,54.3216,0.4614,195.0585,31.5774,33.5941,27.6947,23.6454,28.5714,27.7037,1.3202,1.0398,62.288999999999994,-3171.3891,69.5646,30.4354,-0.1973,-0.0414,-5.1121,-0.1361,-14.3595,1,0,0
117,603858,步长制药,0.12,0.3,1.56,20623.98,8.48,80.2647,2430.7845,3.5652,1.7586,51.1771,0.3256,276.4128,0.3393,265.252,0.091,-7.1744,3.8895,8.7658,-7.2655,4.0689,1.4387,1.1272,39.5115,2071.4776,72.1434,27.8566,0.0577,0.0075,0.6854,0.027000000000000003,2.9334,1,1,1
118,603986,兆易创新,0.09,0.45,5.15,8932.66,16.49,38.2395,541.5166,2.6717,4.5674,19.7049,0.5113,176.0219,0.3694,243.6383,19.7065,28.6478,27.1115,50.9387,-35.7318,27.1049,2.6578,1.4526,98.5756,501.9086,67.7022,32.2978,0.0679,0.0145,0.4103,0.045,6.5081,1,1,1
119,603993,洛阳钼业,0.28,0.07,4.02,155000.23,20.85,44.9007,7432.1366,0.344,2.8704,31.3545,0.7204,124.9306,0.1848,487.01300000000003,28.5274,85.8354,33.6922,11.4787,75.0,101.3049,2.8072,2.423,188.2395,976.3286,47.5496,52.4504,0.34600000000000003,0.0262,1.3857,0.0499,17.4465,1,1,1
120,000063,中兴通讯,0.5,0.4,5.29,168702.0,5.84,33.3387,28879.881,6.8881,1.0834,83.0718,0.7174,125.45299999999999,0.2737,328.8272,12.1784,35.4959,5.7921,-1.4586,37.931,8.1507,1.2239,0.8973,31.563000000000002,1333.6154,31.7113,68.2887,-0.0059,-0.0012,-0.0959,-0.0018,-0.2038,1,1,1
121,000100,TCL集团,0.28,0.05,2.38,73083.73,2.85,19.4642,25629.8441,1.8964,1.8703,48.1206,1.6547,54.3905,0.3226,278.9833,1.024,17.2018,21.7481,8.59,47.138999999999996,31.5191,1.1063,0.9378,28.6208,334.0454,35.0643,64.9357,0.1184,0.0186,3.8505,0.0286,4.2594,1,1,0
123,000402,金 融 街,0.08,0.18,1.84,54793.71,15.98,44.4621,3427.4598,1.1467,10.8626,8.2853,0.0292,3082.1918,0.0391,2301.7903,-34.7321,6.0882,6.9627,12.4038,1.8333,6.4141,3.0773,0.8055,46.3716,334.9654,25.525,74.475,-2.2230000000000003,-0.0574,-13.0132,-0.0771,-25.6943,1,1,0
124,000408,藏格控股,0.07,0.04,1.28,8406.78,32.07,68.691,262.1295,0.1314,0.3628,248.0706,0.1902,473.1861,0.0708,1271.1864,20.1784,187.8354,9.9958,15.9653,201.4286,10.554,3.2266,2.8303,79.0276,1010.426,84.4075,15.5925,-0.3806,-0.0127,-1.1867,-0.0816,-8.52,1,0,0
125,000413,东旭光电,0.18,0.07,1.36,42443.84,9.09,20.6764,4665.7516,0.8142,0.5286,170.2611,0.7923,113.5933,0.0992,907.2581,115.0484,0.2748,37.626,44.3774,-12.5,38.6464,2.1801,1.9758,123.1857,383.2946,47.2154,52.7846,-0.2416,-0.0164,-2.6088,-0.031,-5.1705,1,1,1
126,000415,渤海租赁,0.07,0.09,1.73,54224.7,7.31,48.598,7413.146,1.1986,3.6227,24.8433,3373.6246,0.0267,0.1399,643.3167,-21.9726,5.407,-8.4354,2.3139,35.3395,-0.5705,0.9361,0.9361,74.3677,132.9805,11.9764,88.0236,0.7398,0.0188,9.2939,0.0214,9.0617,0,0,0
127,000423,东阿阿胶,0.19,0.93,6.0,60941.58,35.93,67.1129,1695.8739,2.5929,3.3015,27.2603,0.1501,599.6003,0.17300000000000001,520.2312,1.1654,0.2093,16.7396,14.2985,0.8005,16.8283,4.5249,2.7895,82.8165,-1792396.3530000001,82.2399,17.7601,-0.2287,-0.0304,-0.6395,-0.1711,-17.6071,1,0,0
128,000553,安道麦A,0.02,0.83,10.39,203202.7,31.26,34.7474,6499.51,2.6565,1.1391,79.0097,0.5532,162.6898,0.2847,316.1222,891.0288,3360.7336,883.7182,1202.3907,740.2427,883.7182,2.1849,1.4172,54.8645,6791.9972,50.9549,49.0451,-0.0332,-0.0054,-0.1062,-0.011000000000000001,-2.1124,-1,0,0
129,000568,泸州老窖,0.32,0.83,7.68,121106.13,35.93,74.667,3369.9657,2.3007,336.9407,0.2671,0.2958,304.2596,0.2343,384.1229,26.1989,53.7681,38.8369,40.9841,45.3427,38.5902,4.1284,3.2851,248.3302,-3227.6086,82.2215,17.7785,0.1034,0.0173,0.2758,0.0973,9.9259,1,0,0
130,000625,长安汽车,0.14,0.29,2.88,139179.34,6.95,12.003,20010.7469,4.1666,10.3564,8.6903,3.5899,25.0703,0.3207,280.6361,13.263,-43.2341,6.6875,-4.0541,-42.0,6.5212,1.2087,1.1085,45.9171,-1000.9503,45.5362,54.4638,0.1317,0.0246,1.9425,0.0452,5.1377,1,1,0
131,000630,铜陵有色,0.13,0.02,1.16,20250.04,1.14,5.0437,17736.639,1.6849,13.3447,6.7443,1.5396,58.4567,0.7019,128.2234,-2.5363,1.4852,6.4119,8.6623,100.0,4.7358,0.9959,0.5618,20.8102,324.8961,38.7863,61.2137,-0.0387,-0.0141,-3.2764,-0.0231,-2.6702,1,0,0
132,000661,长春高新,0.25,1.24,4.64,21021.57,20.37,89.3683,1031.5638,6.064,1.7479,51.4904,0.0588,1530.6122,0.1893,475.4358,39.268,45.1024,15.491,17.342,47.619,11.2575,2.5239,1.6769999999999998,48.9519,-23930.4634,69.0777,30.9223,-0.201,-0.0266,-0.6607,-0.0859,-9.2731,-1,-1,0
133,000671,阳光城,0.09,0.06,1.17,22446.4,5.21,25.0142,4301.9116,1.0621,8.8374,10.184,0.0245,3673.4694,0.0211,4265.4028,77.5626,-14.0589,54.3008,44.4574,10.8,45.3549,1.6979,0.5926,27.3277,-202.1377,13.1963,86.8037,0.6291,0.0119,13.7376,0.0138,2.1866,1,1,1
134,000703,恒逸石化,0.16,0.43,5.74,70175.8,4.45,5.1278,15747.3201,9.5529,12.5954,7.1455,5.9409,15.1492,1.3569,66.3277,77.994,58.3767,17.6863,34.5731,53.5714,10.3928,0.6411,0.4766,18.4537,2018.5770000000002,44.0193,55.9807,0.0111,0.0046,0.2212,0.0083,0.9227,1,1,1
135,000709,河钢股份,0.13,0.04,0.9,37287.9,1.48,11.5263,25033.9548,2.3575,9.1391,9.8478,0.9348,96.2773,0.4693,191.775,-11.6045,-36.3521,1.5543,2.3496,-42.623000000000005,1.5032,0.4858,0.2695,15.5778,149.7229,25.0123,74.9877,0.16899999999999998,0.022000000000000002,9.8647,0.0293,3.7731,1,0,0
136,000725,京东方A,0.66,0.06,2.35,201869.26,9.36,20.7693,21566.813,0.6197,1.4581,61.7242,1.7419,51.6677,0.2201,408.905,-1.3185,-25.646,10.270999999999999,22.9179,-15.942,6.9614,1.9412,1.7261,109.1575,737.7111,40.4989,59.5011,0.3338,0.0274,3.7164,0.046,14.5228,1,1,1
137,000786,北新建材,0.12,0.27,3.87,49048.16,19.63,35.4783,2497.5789,1.3964,12.495,7.2029,1.1551,77.9153,0.4427,203.2979,40.3559,224.9775,22.3598,11.8814,226.1905,22.6166,2.1707,1.5931,23.8842,3178.2523,79.3921,20.6079,0.0778,0.0119,0.3943,0.0576,7.3299,1,1,1
138,000826,启迪桑德,0.08,0.27,1.84,30085.02,13.55,35.5587,2220.1876,2.1727,0.5259,171.1352,2.4612,36.5675,0.2062,436.4694,22.2607,45.9952,60.5474,46.3309,24.424,59.7518,0.8762,0.8271,33.6354,348.2319,43.6077,56.3923,-0.1887,-0.0119,-1.3796,-0.0211,-3.3418,1,1,1
139,000839,中信国安,0.1,0.01,0.66,4449.71,4.33,13.5376,1026.1025,0.2617,1.0079,89.2946,0.5041,178.53599999999997,0.1968,457.3171,-8.6272,-27.3147,8.6045,16.9547,-17.9856,2.8123,0.7253,0.4961,24.3561,199.6979,42.5596,57.4404,-0.1797,-0.0104,-4.2315,-0.0182,-2.4365,1,1,1
140,000876,新 希 望,0.16,0.14,2.85,60370.9,4.07,8.5127,14806.708999999999,3.512,22.9149,3.9276,2.6333,34.1776,1.2522,71.8735,1.3156,3.2282,0.9708,12.1522,-6.6667,-0.1747,0.8587,0.5054,28.3648,821.5089999999999,60.2855,39.7145,0.0007,0.0002,0.0128,0.0006,0.0731,1,0,0
141,000895,双汇发展,0.25,0.32,7.02,106389.14,8.86,19.7208,11994.431999999999,3.6351,100.5899,0.8947,3.2449,27.7358,1.1640000000000001,77.3196,-1.7808,21.9454,3.8623,2.8852,21.0665,3.9608,1.5844,1.1347,88.5002,10837.4228,70.6258,29.3742,0.1051,0.0537,1.133,0.1827,18.8599,1,0,0
142,000938,紫光股份,0.07,0.24,0.98,24862.72,2.45,21.3512,10111.7529,9.7013,1.871,48.1026,1.6362,55.0055,0.4889,184.0867,30.0779,-17.8182,6.5149,16.0936,-21.1221,5.6037,1.7635,1.3647,35.8486,3018.2668,68.616,31.384,0.0859,0.0203,2.0017,0.0647,7.4131,1,1,0
143,000959,首钢股份,0.06,0.1,1.88,50454.31,3.45,13.3738,14612.3225,2.7625,11.6923,7.6974,2.3504,38.2914,0.6877,130.871,-3.5074,-17.0943,3.3122,3.0619,1.5974,1.6531,0.3562,0.2625,7.4998,216.621,27.4813,72.5187,0.1042,0.0112,2.3517,0.0154,2.4749,1,0,0
144,000961,中南建设,0.11,0.1,2.51,37950.89,3.34,19.7922,11347.2577,3.0587,1.5159,59.3707,0.0797,1129.2346,0.0657,1369.8629999999998,98.6489,193.9471,7.2401,55.086000000000006,151.9704,8.8756,1.4067,0.493,12.5494,673.7458,9.2174,90.7826,-0.23199999999999998,-0.0138,-5.8614,-0.0152,-2.0486,1,1,0
145,000963,华东医药,0.21,0.68,7.56,65919.84,8.41,31.6535,7836.7448,8.0615,1.3895,64.7715,1.5918,56.5398,0.5884,152.9572,9.6147,22.3277,16.1207,13.8278,-39.4121,15.7229,2.0426,1.5523,23.8349,13621.6511,54.7595,45.2405,-0.0711,-0.0321,-0.8069,-0.071,-8.2239,1,1,1
147,001979,招商蛇口,0.44,0.73,8.11,577804.9,63.05,49.4488,9163.1249,1.1592,35.4837,2.5364,0.0264,3409.0909,0.0305,2950.8197,32.0384,135.4146,25.316,37.8018,170.3704,27.3055,1.7669,0.7165,25.2425,-5329.5395,27.8523,72.1477,-0.9988,-0.0254,-1.5709,-0.0352,-5.1557,1,1,0
148,002007,华兰生物,0.2,0.22,4.35,20733.85,36.9,61.3562,561.8862,0.6041,0.6992,128.7185,0.1755,512.8205,0.1501,599.6003,4.436,-18.053,7.7186,9.7568,-18.7978,8.9597,11.1897,7.4864,59.8828,-8972.8883,93.6659,6.3341,0.0718,0.0075,0.1974,0.1183,11.8267,-1,0,0
149,002008,大族激光,0.28,0.34,4.85,36449.46,21.54,40.5813,1692.0637,1.5857,0.4983,180.6141,0.3905,230.4738,0.1703,528.4792,11.1954,132.8945,39.5828,46.2477,142.8571,41.5799,1.9015,1.4064,43.2134,497.9756,49.8954,50.1046,-0.0886,-0.0092,-0.4114,-0.0184,-2.5954,-1,0,0
150,002024,苏宁易购,0.39,0.01,0.14,11123.7,0.22,16.37,49620.344000000005,5.3297,18.6224,4.8329,2.1454,41.9502,0.5473,164.4436,32.7554,67.6827,12.380999999999998,16.7132,19.0,13.3669,1.3612,1.068,52.4667,165.9066,51.7295,48.2705,-0.0534,-0.0164,-31.7407,-0.0339,-3.8569999999999998,0,0,0
151,002027,分众传媒,0.41,0.1,11.0,120746.02,40.79,68.9396,2959.5821,0.2419,0.9753,92.2793,93.5623,0.9619,0.2664,337.8378,22.2758,8.9672,27.4378,22.3036,-22.0994,27.6766,3.8082,3.8038,115.3377,-5003.025,74.8119,25.1881,0.2309,0.0435,0.5696,0.1727,23.5507,1,1,1
152,002032,苏泊尔,0.09,0.55,8.03,45244.32,9.25,31.0678,4887.0025,5.9504,3.4891,25.7946,1.6980000000000002,53.0035,0.6399,140.64700000000002,23.8295,23.2859,13.5683,16.5247,-4.8193,14.0125,2.1758,1.6627,26.8112,-379341.3844,61.5338,38.4662,0.0902,0.0485,0.9744,0.126,12.6861,-1,0,0
154,002065,东华软件,0.14,0.04,1.43,13432.08,7.39,24.0197,1816.672,0.5785,0.3627,248.139,0.3793,237.2792,0.1533,587.0841,41.8699,-71.9765,1.0629,10.3576,-85.6038,1.0845,2.3598,1.6447,21.193,1333.5987,64.1055,35.8945,-0.5501,-0.07,-7.6563,-0.195,-19.8056,1,0,0
155,002081,金螳螂,0.14,0.21,4.71,55317.37,10.91,16.0202,5065.8601,1.9164,0.2961,303.9514,22.7347,3.9587,0.2205,408.1633,16.5125,13.7591,15.9153,0.5094,15.6993,15.1211,1.6674,1.6536,10.5974,1843.6845,47.7752,52.2248,-0.212,-0.0417,-2.0119,-0.0798,-8.2266,1,1,1
156,002085,万丰奥威,0.11,0.1,3.68,22550.05,8.73,20.0646,2581.1012,1.1802,1.3541,66.4648,1.8284,49.2234,0.5004,179.8561,3.2522,8.1782,13.4782,6.6113,-9.0909,13.4533,2.0731,1.6098,51.6462,1338.5943,66.9595,33.0405,0.0913,0.0234,0.9832,0.0708,9.3909,1,0,0
157,002120,韵达股份,0.04,0.33,7.45,40363.79,15.19,26.0135,2656.8578,2.1826,8.7313,10.3077,83.3162,1.0802,0.5909,152.31,40.4422,41.0531,40.2771,41.5646,17.8571,40.0316,1.1731,1.1668,32.6958,-15524.0007,60.7276,39.2724,0.0551,0.0157,0.3698,0.04,4.0523,-1,0,0
158,002146,荣盛发展,0.15,0.14,2.16,60062.27,8.6,34.5973,6983.9147,1.6061,8.0228,11.218,0.0368,2445.6522,0.0381,2362.2047,36.6699,33.4924,16.8453,26.1545,27.2727,16.6137,1.4737,0.4496,14.9488,913.3016,15.2243,84.7757,-0.4803,-0.017,-4.8033,-0.02,-2.6587,1,1,0
159,002153,石基信息,0.09,0.06,1.27,6692.37,12.6,50.2028,531.076,0.4978,1.0962,82.1018,0.9042,99.5355,0.1264,712.0253,-3.1784,11.332,7.4913,15.9642,0.0,5.6105,3.1037,2.8795,121.0882,-1261.2635,76.5696,23.4304,-0.1647,-0.0123,-1.2696,-0.0524,-6.2584,-1,0,0
160,002179,中航光电,0.14,0.21,3.36,16737.82,11.33,35.0896,1477.2514,1.8676,0.4671,192.6782,0.6404,140.5372,0.1853,485.6989,3.8577,-13.1127,16.5522,18.8592,-29.9114,17.952,1.827,1.4541,28.7723,839.044,54.0585,45.9415,-0.191,-0.0272,-1.6457,-0.0592,-6.3488,1,0,0
161,002230,科大讯飞,0.38,0.06,1.06,8199.22,5.86,47.8997,1397.7735,1.0065,0.5264,170.9726,0.8103,111.07,0.2004,449.1018,63.2493,38.814,6.1758,23.9712,0.0,5.0087,1.6554,1.4316,53.1893,-3473.6795,61.5463,38.4537,-0.452,-0.0482,-7.0349,-0.1253,-15.5888,1,1,1
162,002236,大华股份,0.22,0.1,2.78,29552.31,8.16,38.9738,3617.6527,1.248,0.4844,185.7969,0.6818,132.0035,0.209,430.62199999999996,36.5867,7.3809,24.8652,40.268,0.0,26.2371,1.8648,1.4637,34.0532,374.1623,52.196000000000005,47.803999999999995,-0.3556,-0.0616,-4.3399,-0.1289,-14.058,1,0,0
163,002241,歌尔股份,0.14,0.06,1.23,18380.85,4.54,21.9042,4045.7386,1.2467,0.8291,108.5514,0.9354,96.2155,0.3312,271.7391,-10.6097,-37.1104,34.4132,5.9658,-70.0,34.2159,1.3042,0.8658,39.9018,228.3522,60.4871,39.5129,0.1835,0.0298,4.0994,0.0754,8.6541,1,1,1
164,002271,东方雨虹,0.12,0.11,1.46,9885.76,5.19,35.9453,1904.5876,2.1597,0.4665,192.926,0.7954,113.1506,0.2101,428.3674,27.16,26.1061,36.9183,47.7681,22.2222,33.7375,1.9925,1.6396,31.0766,1059.047,54.0861,45.9139,-0.4572,-0.0672,-8.9026,-0.1464,-19.7108,1,1,1
165,002294,信立泰,0.09,0.4,6.63,41532.17,36.87,81.245,1126.3877,1.0768,1.4203,63.3669,0.4347,207.0393,0.2993,300.7016,15.859000000000002,10.4065,12.5985,4.7638,11.1111,12.7096,7.9605,6.928,199.1863,73023.6122,91.5992,8.4008,0.2737,0.043,0.7492,0.5119,64.417,1,1,0
166,002415,海康威视,1.01,0.2,5.8,181596.46,19.39,45.0618,9364.8282,1.0149,0.6106,147.39600000000002,1.0039,89.6504,0.2148,418.9944,32.9528,20.3915,24.7817,17.7,-18.7755,24.9082,2.4418,2.1372,66.0289,937.5254,64.617,35.383,-0.4118,-0.0768,-2.1635,-0.2171,-22.1262,1,0,0
167,002422,科伦药业,0.19,0.27,3.2,38319.87,9.74,57.9112,3932.0938,2.7306,0.7269,123.8135,0.6729,133.7494,0.3278,274.5577,61.5354,84.7674,3.0839999999999996,11.9199,107.6923,2.9183,1.0835,0.8716,15.8487,385.9829,42.89,57.11,0.1881,0.0258,1.7832,0.0452,6.4775,-1,0,0
168,002450,康得新,0.17,0.2,3.89,71528.35,20.14,38.7776,3550.3599,1.0029,0.7699,116.8983,3.6731,24.5025,0.1376,654.0698,31.4831,32.2855,16.2814,26.2454,30.3781,16.3181,2.1383,2.0897,159.31,528.9268,52.6488,47.3512,0.0846,0.0084,0.4193,0.0178,2.4261,1,1,0
169,002456,欧菲科技,0.19,0.11,3.19,29538.37,3.9,15.1518,7558.3274,2.7844,1.0013,89.8832,0.8022,112.1915,0.4114,218.7652,22.0553,54.8791,15.1284,29.7901,-37.2862,14.1569,1.0814,0.5984,6.9601,376.0417,29.0627,70.9373,-0.1082,-0.0251,-2.7719,-0.0353,-4.7557,1,1,1
170,002460,赣锋锂业,0.18,0.48,8.6,35832.37,34.12,46.0781,1050.0929,1.4168,1.9780000000000002,45.5005,0.5489,163.9643,0.2275,395.6044,67.9737,162.7277,64.1984,82.2453,166.6667,64.2398,1.6474,1.2418,45.885,2563.6417,51.8687,48.1313,-0.1299,-0.0165,-0.3808,-0.0342,-4.8166,1,1,1
171,002466,天齐锂业,0.21,0.58,7.21,66021.67,39.55,73.6692,1669.0136,1.4614,4.4666,20.1496,0.9348,96.2773,0.2097,429.1845,56.9165,58.419,61.6853,50.3632,41.4634,76.0636,3.4418,3.2439,209.4307,2840.5305,59.4814,40.5186,0.5792,0.0538,1.2167,0.1327,41.305,1,1,0
172,002468,申通快递,0.05,0.25,5.43,37806.08,13.01,17.6851,2905.8351,1.8982,3.7168,24.2144,89.7567,1.0027,0.5285,170.2933,33.4793,17.5036,24.0312,6.7093,19.0476,23.6262,4.1472,4.1302,254.0096,-1988.2693,84.9355,15.0645,-0.1289,-0.0445,-0.9891,-0.2951,-30.1901,1,1,1
173,002508,老板电器,0.1,0.32,5.58,30202.03,18.97,52.3248,1591.9417,1.6774,5.0356,17.8727,0.6883,130.7569,0.2301,391.1343,16.8927,20.0523,26.8787,22.853,-8.5714,26.8589,2.5764,2.1822,112.9486,-2791.8931,66.2563,33.7437,0.35100000000000003,0.0663,1.85,0.1966,20.1604,1,1,0
174,002572,索菲亚,0.12,0.11,2.28,10308.21,8.29,34.7468,1243.036,1.3461,4.8361,18.61,2.7935,32.2176,0.3648,246.7105,30.3245,30.2774,21.8715,27.0403,-33.2935,15.2505,2.3153,2.1036,103.7186,3149.2939,73.9068,26.0932,-0.2011,-0.037000000000000005,-2.9136,-0.1418,-18.0094,1,0,0
175,002594,比亚迪,0.49,0.02,0.08,10242.5,0.41,17.1438,24737.565,9.0675,0.4749,189.5136,0.9184,97.9965,0.2387,377.0423,17.5397,-66.195,6.7775,24.445,-90.0,5.8381,0.9365,0.7149,8.3857,137.5638,33.0326,66.9674,-0.0088,-0.0012,-0.8251,-0.0018,-0.1951,1,0,0
176,002601,龙蟒佰利,0.08,0.29,4.53,59787.62,23.46,41.3146,2547.8506,1.2538,2.0617,43.6533,0.9704,92.7453,0.3751,239.93599999999998,8.406,2.2296,7.2335,12.4516,0.0,7.9079999999999995,1.1369,0.8714,32.7661,1417.3756,67.0766,32.9234,-0.2215,-0.0265,-0.9109999999999999,-0.0804,-9.8671,1,1,0
177,002602,世纪华通,0.1,0.24,2.93,31355.83,22.77,49.2038,1376.6744,0.9434,1.4044,64.0843,1.3665,65.8617,0.3282,274.223,60.3654,150.001,200.9118,165.6117,100.0,201.274,3.7407,3.4021,187.467,-17597.3756,89.25,10.75,-0.1601,-0.0144,-0.7040000000000001,-0.1344,-13.5865,0,0,0
178,002624,完美世界,0.12,0.27,4.43,36012.96,19.97,61.3203,1802.655,1.3711,1.2429,72.4113,0.4045,222.4969,0.16699999999999998,538.9222,-5.6311,23.2036,6.4574,-1.9386,8.0,9.0524,2.5643,2.1412,75.0496,786.0147,56.6592,43.3408,-0.1645,-0.0184,-0.7578,-0.0425,-6.7017,1,1,0
179,002625,光启技术,0.05,0.01,0.16,1208.2,12.89,32.0635,93.7164,0.0739,0.3483,258.3979,0.8294,108.5122,0.0126,7142.8571,-12.2809,-36.2444,1.1828,9.5149,-50.0,1.2147,14.502,14.3378,1308.6025,11.95,90.9136,9.0864,0.3778,0.0043,2.8758,0.0469,6.9098,1,1,1
184,300003,乐普医疗,0.24,0.17,4.55,30318.69,21.11,72.5492,1435.8192,0.8058,0.8304,108.3815,0.5751,156.4945,0.2985,301.5075,39.1808,30.7677,2.8768,29.111,30.0229,7.2574,1.2109999999999999,1.0296,39.114000000000004,983.0735,50.3197,49.6803,0.1391,0.0156,0.5984,0.0314,5.4209,-1,0,0
185,300017,网宿科技,0.12,0.09,2.69,21757.28,14.24,36.2228,1527.0803,0.628,1.0277,87.5742,36.3994,2.4726,0.2904,309.9174,29.9578,5.98,7.9157,17.8236,-63.4027,8.4084,2.6557,2.6417,118.8466,287773.3663,75.7051,24.2949,0.0573,0.0081,0.4222,0.0333,3.9044,1,1,1
186,300024,机器人,0.15,0.04,1.02,6086.67,11.2,33.885,543.1687,0.3481,0.4968,181.1594,0.155,580.6452,0.0892,1008.9686,20.4648,-1.6206,6.6516,20.3175,5.1213,6.6152,3.2186,1.9662,70.27600000000001,1664.6883,68.792,31.208000000000002,-0.5845,-0.0361,-5.5356,-0.1156,-16.5014,1,1,0
188,300059,东方财富,0.47,0.07,2.03,30104.68,81.98,73.0308,367.2129,0.0856,1.0198,88.2526,0.6935,129.7765,0.0097,9278.3505,54.12,200.7178,15.8071,42.4403,198.7234,15.8394,1.6085,1.6027,62.5206,902.8365,33.1991,66.8009,6.6292,0.0539,8.0911,0.0807,9.8654,1,1,0
189,300070,碧水源,0.16,0.05,0.85,15465.48,6.72,26.5521,2298.4608,0.7307,0.5037,178.6778,1.0931,82.3346,0.1484,606.469,105.3209,-27.5467,22.3903,45.9181,-28.5714,14.9123,0.8625,0.7641,28.841,221.3984,42.4681,57.5319,-0.7121,-0.0339,-10.1324,-0.0589,-8.9257,1,1,1
190,300072,三聚环保,0.12,0.33,6.53,59365.87,13.5,25.7096,4396.5056,2.4315,0.4562,197.2819,1.5316,58.7621,0.2051,438.8103,-20.3792,36.7959,56.6608,31.8297,-10.8108,37.3805,2.1619,1.9238,39.6589,945.5021,43.4411,56.5589,-0.5479,-0.094,-3.9587,-0.1663,-24.1557,1,1,1
191,300122,智飞生物,0.2,0.16,8.46,25963.24,30.97,54.9615,838.3283,0.5239,0.8981,100.2116,0.5145,174.9271,0.3173,283.6432,416.7305,330.4433,23.8455,79.3488,305.75,23.8455,1.931,1.3901,58.1483,97395.4797,65.9455,34.0545,0.0804,0.0139,0.2596,0.0408,4.34,-1,-1,-1
192,300124,汇川技术,0.21,0.12,3.51,19649.94,20.14,45.5406,975.2545,0.586,0.7109,126.6001,0.4602,195.5671,0.1395,645.1613,24.7314,14.0012,14.4351,12.8603,9.0909,15.8105,2.3036,1.8775,65.4736,-1106.6877,65.4834,34.5166,-0.0969,-0.0103,-0.4668,-0.0298,-3.1526,0,0,0
193,300136,信维通信,0.18,0.21,7.33,21001.06,24.35,37.318000000000005,862.2098,0.8772,0.6067,148.3435,1.5896,56.618,0.2562,351.2881,20.0287,3.6113,38.6134,58.387,-0.6509,39.3556,1.2787,1.1385,31.0406,829.9735,54.2904,45.7096,0.1998,0.0313,0.8239,0.0685,7.1672,1,1,0
195,300144,宋城演艺,0.17,0.22,4.31,32219.2,45.26,67.9745,711.8580000000001,0.49,19.1565,4.6981,53.1813,1.6923,0.2837,317.2365,6.0044,31.0439,13.9927,15.9974,30.409000000000002,14.383,2.0495,2.0462,133.4656,-40839.8239,85.2856,14.7144,0.6573,0.0514,1.4644,0.3494,35.3633,-1,0,0
196,300251,光线传媒,0.07,0.68,21.17,199278.18,497.26,37.7633,400.74699999999996,0.1366,0.8707,103.3651,0.2468,364.6677,0.0756,1190.4762,-34.2487,953.2196,44.4626,48.0017,1033.3333,45.7663,5.6891,4.9516,134.6841,11773.356000000002,76.304,23.695999999999998,0.0497,0.0015,0.01,0.0061,1.6871,1,1,0
