,code,name,weight,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,label3_3,label3_2,label3_1
94,601360,三六零,0.09,0.11,2.67,4483.13,2.82,29.4833,1584.4302,3.9891,1.8662,144.679,4.3687,61.8033,0.8505,317.4603,-11.5242,-65.7516,-0.9276,-3.8264,-66.0961,0.6367,1.9189,1.6808,55.6384,-27151.6365,64.6229,35.3771,0.0097,0.0058,0.3282,0.0165,1.6523,0,0,0
96,601390,中国中铁,0.56,0.45,7.71,1103579.8,2.34,9.1218,470276.75899999996,20.5861,3.1087,86.853,1.8105,149.1301,0.7786,346.7763,6.4563,18.8281,11.7966,6.8116,15.8974,9.3436,1.168,0.6968,19.7867,708.8564,20.8186,79.1814,-0.0324,-0.0194,-1.3758,-0.0245,-2.9049,0,0,1
99,601633,长城汽车,0.07,0.32,6.09,287948.08,4.57,18.0674,62991.9831,6.9015,95.0019,2.842,7.9691,33.8809,1.2176,221.7477,-0.5568,-59.8845,6.9887,17.6353,-60.0532,6.9693,1.2239,1.0536,25.9664,3583.8202,52.659,47.341,0.1126,0.0794,2.4524,0.1678,17.53,0,0,1
100,601669,中国电建,0.32,0.37,8.37,568949.37,3.05,13.1752,186172.4159,12.1688,4.4195,61.0929,1.3313,202.8093,0.6101,442.5504,13.3536,4.5775,35.7982,22.6727,0.3256,29.1437,1.1396,0.6788,32.2505,268.0502,18.9239,81.0761,-0.0534,-0.0171,-1.6249,-0.0211,-3.4857,0,0,1
102,601766,中国中车,0.93,0.24,5.83,680920.8,4.84,22.5435,140666.03,4.9014,1.6573,162.9156,1.7038,158.4693,0.5894,458.093,-4.3477,-11.9975,16.4299,9.4598,-14.2857,17.1352,1.2264,0.8754,21.4569,1001.7236,36.6498,63.3502,-0.0675,-0.0253,-1.15,-0.0399,-4.5335,0,0,-1
105,601800,中国交建,0.28,0.67,7.34,1172855.33,3.81,13.4079,307297.1255,18.9985,3.5161,76.7896,1.7851,151.252,0.6772,398.7005,5.5196,5.622000000000001,11.5688,11.4774,4.6875,11.1847,1.011,0.6529,29.524,365.6483,22.8487,77.1513,0.0165,0.0057,0.4185,0.0074,1.0879,0,1,1
108,601857,中国石油,0.62,0.09,1.45,1736200.0,1.19,20.8587,1457704.0,7.9646,26.2411,10.2892,8.1552,33.1077,3.3819,79.8368,26.7087,43.7987,1.1206,1.6676,800.0,0.9373,0.787,0.5641,27.7639,335.7193,56.412,43.588,0.1676,0.0999,8.1731,0.2291,40.0225,0,0,0
109,601877,正泰电器,0.22,0.93,10.86,196768.86,12.34,29.9383,15936.5855,7.4084,2.7828,97.0246,4.5387,59.4884,0.866,311.7783,74.9621,50.0623,149.7848,244.4296,-4.1237,159.8515,1.6433,1.4097,62.2484,829.7049,47.1456,52.8544,0.1104,0.0418,0.8521,0.0791,14.2983,0,0,-1
110,601898,中煤能源,0.09,0.18,2.79,243245.2,4.06,34.326,59793.093,4.5097,7.7066,35.0349,5.3239,50.7147,1.2598,214.3197,44.1171,217.5467,5.2337,3.1459,157.1429,5.6462,0.8648,0.7385,33.0099,344.6157,42.7945,57.2055,0.17800000000000002,0.0429,2.5463,0.075,18.2652,0,0,1
111,601899,紫金矿业,0.43,0.1,7.16,221418.33,3.57,14.7508,61977.2618,2.6910000000000003,67.7862,3.9831,4.2454,63.5982,2.2934,117.7291,8.1791,83.9936,23.9471,7.6692,51.5152,27.8117,0.9667,0.5501,23.4849,279.9401,40.2411,59.7589,0.09300000000000001,0.0616,2.1578,0.10300000000000001,18.6336,0,-1,-1
114,601933,永辉超市,0.32,0.15,7.23,139239.15,3.21,20.3121,43307.8466,4.5251,63.9711,4.2207,7.0334,38.3883,2.1362,126.3927,17.0,63.0096,5.7728,8.2661,50.0,3.6839,1.9428,1.5116,56.1853,-1278.7515,65.6516,34.3484,0.0723,0.1032,2.3822,0.3003,30.4357,0,0,-1
117,601991,大唐发电,0.08,0.14,4.69,190929.8,4.0,16.7768,47643.96599999999,3.5795,6.1825,43.6717,14.1475,19.0846,2.2498,120.0107,7.059,114.1564,4.7098,2.1873,-160.6856,5.8149,0.3973,0.3464,10.7203,178.534,25.8447,74.1553,0.3042,0.0622,5.4439,0.0839,25.9826,0,0,1
118,601992,金隅集团,0.12,0.24,5.75,260437.48,5.64,26.5187,46126.342000000004,4.3198,4.9458,54.5918,0.4399,613.7759,0.3579,754.4007,41.1663,39.2908,35.3567,59.773999999999994,14.2857,4.2824,1.2721,0.4443,18.2893,298.4496,28.6529,71.3471,-0.2994,-0.0608,-4.7251,-0.0852,-12.708,0,0,1
121,603799,华友钴业,0.16,1.85,22.78,109785.98,17.86,33.2469,6145.9614,10.3698,8.079,33.42,1.3927,193.868,0.8759,308.2544,76.1888,41327.9603,117.5545,45.5564,9150.0,116.4112,1.0641,0.5733,16.0966,666.6668,38.9175,61.0825,-0.1984,-0.0886,-1.1129,-0.1451,-15.5079,0,1,1
123,603858,步长制药,0.12,1.66,8.91,113008.34,11.96,82.2258,9445.593,13.8539,7.4543,36.2207,1.3174,204.9491,1.3155,205.2452,4.9246,-10.1784,48.9869,6.8995,-19.398,50.2165,1.3459,1.0377,40.6629,4029.5282,72.8826,27.1174,0.1756,0.0952,1.4678,0.3512,37.5643,1,1,1
124,603986,兆易创新,0.09,1.7,23.51,33945.64,22.37,38.5712,1517.0710000000001,7.4845,13.9736,19.3222,2.0504,131.6816,0.9706,278.1784,44.6865,132.6599,29.3085,35.2512,-8.7473,29.6464,3.8204,2.6857,229.2116,2597.1751,75.1758,24.8242,0.1577,0.1121,0.7046,0.4516,54.0488,0,-1,-1
125,603993,洛阳钼业,0.28,0.09,3.77,160454.06,9.06,35.3337,17706.5316,0.8197,8.8222,30.6046,2.1857,123.5302,0.6044,446.724,406.4745,301.4508,145.5071,123.7292,160.1156,109.0365,2.927,2.5199,191.9759,348.8327,44.7902,55.2098,0.32,0.0565,2.4841,0.1024,42.7546,0,0,0
