date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2020-01-07,39.35,41.87,40.95,39.11,141938.23,1.07,2.68,38.72,36.516,34.974,169863.52,124939.91,109408.82
2020-01-08,40.2,41.0,39.17,38.88,127613.73,-1.78,-4.35,39.562,37.022,35.281,181788.31,130947.49,111147.66
2020-01-09,39.69,40.15,39.34,38.18,131073.03,0.17,0.43,39.738,37.546,35.61,162621.57,138364.79,113754.51
2020-01-10,39.34,39.77,39.1,38.67,76424.27,-0.24,-0.61,39.688,37.979,35.947,127619.78,139148.32,114405.98
2020-01-13,39.13,40.56,39.77,38.85,95809.98,0.67,1.71,39.666,38.572,36.319,114571.85,139093.17,114840.56
2020-01-14,40.4,43.5,41.35,39.66,167104.66,1.58,3.97,39.746,39.233,36.717,119605.13,144734.33,117774.4
2020-01-15,41.89,42.3,41.2,40.06,108835.9,-0.15,-0.36,40.152,39.857,37.124,115849.57,148818.94,119034.38
2020-01-16,40.34,41.75,40.23,39.91,90645.19,-0.97,-2.35,40.33,40.034,37.387,107764.0,135192.79,115290.78
2020-01-17,40.32,41.3,40.0,39.5,97732.9,-0.23,-0.57,40.51,40.099,37.637,112025.73,119822.76,114887.1
2020-01-20,40.0,41.44,40.93,39.26,93340.61,0.93,2.33,40.742,40.204,37.973,111531.85,113051.85,115841.98
2020-01-21,40.78,43.58,42.72,40.31,122674.17,1.79,4.37,41.016,40.381,38.449,102645.75,111125.44,118032.68
2020-01-22,42.59,45.0,44.4,41.21,106054.32,1.68,3.93,41.656,40.904,38.963,102089.44,108969.5,119958.49
2020-01-23,44.28,47.56,45.99,43.58,143344.77,1.59,3.58,42.808,41.569,39.558,112629.35,110196.68,124280.73
2020-02-03,41.99,45.41,41.7,41.39,162953.23,-4.29,-9.33,43.148,41.829,39.904,125673.42,118849.57,128998.95
2020-02-04,42.77,45.87,45.87,42.15,164060.14,4.17,10.0,44.136,42.439,40.506,139817.33,125674.59,132383.88
2020-02-05,45.4,47.83,45.11,44.6,177995.31,-0.76,-1.66,44.614,42.815,41.024,150881.55,126763.65,135748.99
2020-02-06,44.8,49.62,48.9,43.77,209418.69,3.79,8.4,45.514,43.585,41.721,171554.43,136821.93,142820.44
2020-02-07,48.9,53.55,50.35,48.0,212699.3,1.45,2.96,46.386,44.597,42.316,185425.33,149027.34,142110.06
2020-02-10,50.1,51.51,50.75,48.65,158596.42,0.4,0.79,48.196,45.672,42.886,184553.97,155113.7,137468.23
2020-02-11,50.32,50.98,49.19,47.81,145161.12,-1.56,-3.07,48.86,46.498,43.351,180774.17,160295.75,136673.8
2020-02-12,49.41,52.5,51.77,48.59,139030.92,2.58,5.25,50.192,47.403,43.892,172981.29,161931.42,136528.43
2020-02-13,51.8,51.8,51.1,49.57,125121.55,-0.67,-1.29,50.632,48.073,44.489,156121.86,163838.15,136403.82
2020-02-14,50.22,51.18,49.35,48.58,147340.98,-1.75,-3.42,50.432,48.409,44.989,143050.2,164237.77,137217.22
2020-02-17,49.84,51.78,50.8,48.87,126551.03,1.45,2.94,50.442,49.319,45.574,136641.12,160597.55,139723.56
2020-02-18,51.66,52.39,51.6,49.88,122075.83,0.8,1.57,50.924,49.892,46.166,132024.06,156399.12,141036.85
2020-02-19,50.88,51.38,49.15,48.11,138474.58,-2.45,-4.75,50.4,50.296,46.556,131912.79,152447.04,139605.35
2020-02-20,49.4,49.65,49.35,48.4,132983.81,0.2,0.41,50.05,50.341,46.963,133485.25,144803.55,140812.74
2020-02-21,49.3,50.27,49.82,48.22,117564.02,0.47,0.95,50.144,50.288,47.443,127529.85,135290.03,142158.69
